customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,ChurnFlag,CustomerStatus,TenureBand,RiskScore,RiskSegment,EstMonthlyValue,RevenueAtRisk
2533-QVMSK,Male,0,No,61,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,5638.3,Yes,1,Churned,49+ months (Loyal),4,Medium Risk,92.43114754098362,92.43114754098362
9773-PEQBZ,Male,0,No,10,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,797.25,No,0,Retained,0-12 months (New),10,High Risk,79.725,0.0
8644-XLFBW,Male,1,No,1,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,Yes,1,Churned,0-12 months (New),11,High Risk,71.65,71.65
0650-BWOZN,Female,1,No,18,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1359.45,No,0,Retained,13-24 months,10,High Risk,75.525,0.0
8625-AZYZY,Male,0,No,24,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,2542.45,Yes,1,Churned,13-24 months,10,High Risk,105.93541666666665,105.93541666666665
7785-RDVIG,Female,0,Yes,3,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,54.7,No,0,Retained,0-12 months (New),5,Medium Risk,18.233333333333334,0.0
9602-WCXPI,Male,0,No,50,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),989.05,No,0,Retained,49+ months (Loyal),2,Low Risk,19.781,0.0
2903-YYTBW,Male,0,Yes,1,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,No,0,Retained,0-12 months (New),9,High Risk,44.55,0.0
3620-MWJNE,Male,0,No,2,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.3,No,0,Retained,0-12 months (New),7,High Risk,43.65,0.0
8573-JGCZW,Male,0,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),351.55,No,0,Retained,13-24 months,4,Medium Risk,20.679411764705883,0.0
6837-HAEVO,Male,0,Yes,69,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,7297.75,No,0,Retained,49+ months (Loyal),5,Medium Risk,105.76449275362319,0.0
6701-YVNQG,Male,0,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),6301.7,No,0,Retained,49+ months (Loyal),2,Low Risk,87.52361111111111,0.0
9306-CPCBC,Female,0,No,3,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,210.3,Yes,1,Churned,0-12 months (New),11,High Risk,70.10000000000001,70.10000000000001
4304-XUMGI,Male,1,Yes,50,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),3822.45,No,0,Retained,49+ months (Loyal),3,Low Risk,76.449,0.0
9504-YAZWB,Female,0,No,53,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1048.45,No,0,Retained,49+ months (Loyal),1,Low Risk,19.782075471698114,0.0
8819-ZBYNA,Female,0,No,58,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),6393.65,No,0,Retained,49+ months (Loyal),2,Low Risk,110.2353448275862,0.0
6174-NRBTZ,Male,0,No,46,No,No phone service,No,No,No,No,One year,Yes,Bank transfer (automatic),1489.3,No,0,Retained,25-48 months,5,Medium Risk,32.37608695652174,0.0
9481-IEBZY,Male,1,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),8061.5,No,0,Retained,49+ months (Loyal),5,Medium Risk,111.96527777777777,0.0
1833-VGRUM,Female,1,No,1,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.2,Yes,1,Churned,0-12 months (New),11,High Risk,74.2,74.2
6137-NICCO,Female,0,Yes,6,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,518.75,No,0,Retained,0-12 months (New),8,High Risk,86.45833333333333,0.0
9065-ZCPQX,Male,0,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),5763.15,No,0,Retained,49+ months (Loyal),1,Low Risk,80.04374999999999,0.0
6402-EJMWF,Male,0,No,4,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,238.5,No,0,Retained,0-12 months (New),9,High Risk,59.625,0.0
3620-EHIMZ,Female,0,Yes,52,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1031.7,No,0,Retained,49+ months (Loyal),0,Low Risk,19.840384615384615,0.0
3213-VVOLG,Male,0,Yes,0,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.0,No,0,Retained,0-12 months (New),2,Low Risk,0.0,0.0
6870-ECSHE,Female,0,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.8,No,0,Retained,0-12 months (New),4,Medium Risk,17.4,0.0
8747-UDCOI,Female,0,No,65,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1319.95,No,0,Retained,49+ months (Loyal),1,Low Risk,20.306923076923077,0.0
8374-XGEJJ,Male,1,No,43,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,4388.4,Yes,1,Churned,25-48 months,9,High Risk,102.05581395348837,102.05581395348837
2656-TABEH,Male,0,No,4,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,420.2,Yes,1,Churned,0-12 months (New),11,High Risk,105.05,105.05
6946-LMSQS,Male,1,No,25,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,2177.45,Yes,1,Churned,25-48 months,7,High Risk,87.098,87.098
4626-OZDTJ,Female,0,No,51,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),3950.85,No,0,Retained,49+ months (Loyal),3,Low Risk,77.46764705882353,0.0
9169-BSVIN,Male,0,No,12,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),827.05,No,0,Retained,0-12 months (New),8,High Risk,68.92083333333333,0.0
2325-ZUSFD,Female,0,Yes,57,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),3913.3,Yes,1,Churned,49+ months (Loyal),4,Medium Risk,68.65438596491228,68.65438596491228
8194-PEEBY,Female,0,Yes,24,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,533.5,No,0,Retained,13-24 months,2,Low Risk,22.229166666666668,0.0
6872-HXFNF,Female,0,No,64,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),3756.45,No,0,Retained,49+ months (Loyal),2,Low Risk,58.69453125,0.0
3932-CMDTD,Female,0,No,4,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,443.9,Yes,1,Churned,0-12 months (New),7,High Risk,110.975,110.975
7714-YXSMB,Female,0,No,26,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2599.95,No,0,Retained,25-48 months,7,High Risk,99.99807692307692,0.0
8387-UGUSU,Female,0,Yes,15,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,284.3,No,0,Retained,13-24 months,4,Medium Risk,18.953333333333333,0.0
1080-BWSYE,Male,1,No,64,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1740.8,No,0,Retained,49+ months (Loyal),1,Low Risk,27.2,0.0
4039-HEUNW,Male,1,No,36,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,3436.1,Yes,1,Churned,25-48 months,9,High Risk,95.44722222222222,95.44722222222222
1194-HVAIF,Female,0,No,27,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),2462.55,No,0,Retained,25-48 months,6,Medium Risk,91.20555555555556,0.0
0812-WUPTB,Male,1,No,1,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,70.85,Yes,1,Churned,0-12 months (New),8,High Risk,70.85,70.85
3594-UVONA,Female,0,No,35,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),3110.1,Yes,1,Churned,25-48 months,3,Low Risk,88.86,88.86
0004-TLHLJ,Male,0,No,4,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,280.85,Yes,1,Churned,0-12 months (New),11,High Risk,70.2125,70.2125
1767-TGTKO,Female,0,Yes,8,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,411.75,No,0,Retained,0-12 months (New),10,High Risk,51.46875,0.0
8439-LTUGF,Male,0,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),198.6,No,0,Retained,0-12 months (New),7,High Risk,19.86,0.0
8805-JNRAZ,Female,0,No,2,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,103.7,No,0,Retained,0-12 months (New),8,High Risk,51.85,0.0
5089-IFSDP,Female,0,No,58,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),6144.55,Yes,1,Churned,49+ months (Loyal),4,Medium Risk,105.94051724137931,105.94051724137931
6418-HNFED,Male,0,No,51,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),4089.45,No,0,Retained,49+ months (Loyal),2,Low Risk,80.18529411764706,0.0
0206-OYVOC,Female,0,Yes,46,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,864.2,No,0,Retained,25-48 months,1,Low Risk,18.786956521739132,0.0
7291-CDTMJ,Male,0,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.65,No,0,Retained,0-12 months (New),7,High Risk,19.65,0.0
7128-GGCNO,Male,0,No,46,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),3249.4,No,0,Retained,25-48 months,6,Medium Risk,70.63913043478261,0.0
0237-YFUTL,Female,0,No,50,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5405.8,No,0,Retained,49+ months (Loyal),5,Medium Risk,108.116,0.0
7691-KGKGP,Male,0,Yes,53,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),3363.8,No,0,Retained,49+ months (Loyal),3,Low Risk,63.46792452830189,0.0
6710-HSJRD,Male,0,No,61,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,7132.15,No,0,Retained,49+ months (Loyal),7,High Risk,116.92049180327868,0.0
3675-EQOZA,Male,0,No,5,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),93.55,No,0,Retained,0-12 months (New),6,Medium Risk,18.71,0.0
0840-DCNZE,Male,0,No,47,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),4138.9,No,0,Retained,25-48 months,3,Low Risk,88.06170212765957,0.0
1732-FEKLD,Female,0,No,54,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),5121.75,No,0,Retained,49+ months (Loyal),5,Medium Risk,94.84722222222223,0.0
9862-KJTYK,Male,0,Yes,19,No,No phone service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),566.1,No,0,Retained,13-24 months,7,High Risk,29.794736842105266,0.0
0479-HMSWA,Female,0,Yes,26,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,2715.3,No,0,Retained,25-48 months,3,Low Risk,104.4346153846154,0.0
5854-KSRBJ,Male,0,Yes,70,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1782.05,No,0,Retained,49+ months (Loyal),0,Low Risk,25.457857142857144,0.0
0365-BZUWY,Male,0,No,17,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,1742.5,No,0,Retained,13-24 months,10,High Risk,102.5,0.0
4817-VYYWS,Female,0,No,30,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,2983.8,Yes,1,Churned,25-48 months,9,High Risk,99.46000000000001,99.46000000000001
5701-SVCWR,Female,0,Yes,1,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.0,No,0,Retained,0-12 months (New),5,Medium Risk,24.0,0.0
3129-AAQOU,Female,0,Yes,19,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,485.9,No,0,Retained,13-24 months,1,Low Risk,25.573684210526313,0.0
4922-CVPDX,Female,0,No,26,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),1905.7,No,0,Retained,25-48 months,4,Medium Risk,73.29615384615384,0.0
1396-QWFBJ,Female,0,Yes,21,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1565.7,Yes,1,Churned,13-24 months,7,High Risk,74.55714285714286,74.55714285714286
1357-BIJKI,Male,0,No,50,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,4858.7,No,0,Retained,49+ months (Loyal),7,High Risk,97.17399999999999,0.0
1099-BTKWT,Female,0,No,68,No,No phone service,No,Yes,No,Yes,One year,Yes,Electronic check,3723.65,No,0,Retained,49+ months (Loyal),7,High Risk,54.75955882352941,0.0
5299-SJCZT,Male,0,No,3,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),298.35,Yes,1,Churned,0-12 months (New),9,High Risk,99.45,99.45
2018-PZKMU,Male,0,Yes,9,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,970.45,No,0,Retained,0-12 months (New),7,High Risk,107.82777777777778,0.0
7340-KEFQE,Female,0,Yes,51,No,No phone service,No,No,Yes,No,Two year,No,Bank transfer (automatic),1782.0,No,0,Retained,49+ months (Loyal),0,Low Risk,34.94117647058823,0.0
4570-QHXHL,Female,0,No,9,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,405.7,No,0,Retained,0-12 months (New),11,High Risk,45.077777777777776,0.0
2403-BCASL,Male,1,Yes,41,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,4534.9,Yes,1,Churned,25-48 months,4,Medium Risk,110.60731707317072,110.60731707317072
7392-YYPYJ,Male,0,No,22,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,2415.95,No,0,Retained,13-24 months,10,High Risk,109.81590909090909,0.0
2898-LSJGD,Female,0,Yes,21,No,No phone service,No,Yes,No,Yes,One year,Yes,Electronic check,1157.05,Yes,1,Churned,13-24 months,7,High Risk,55.09761904761905,55.09761904761905
2223-GDSHL,Male,0,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),8297.5,No,0,Retained,49+ months (Loyal),1,Low Risk,116.86619718309859,0.0
7359-PTSXY,Male,0,No,1,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,45.75,Yes,1,Churned,0-12 months (New),10,High Risk,45.75,45.75
9470-RTWDV,Male,0,Yes,26,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),2083.1,No,0,Retained,25-48 months,2,Low Risk,80.11923076923077,0.0
2176-OSJUV,Male,0,No,71,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),4681.75,No,0,Retained,49+ months (Loyal),1,Low Risk,65.94014084507042,0.0
9348-YVOMK,Male,0,No,4,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),176.2,No,0,Retained,0-12 months (New),9,High Risk,44.05,0.0
8104-OSKWT,Female,0,No,12,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1001.2,No,0,Retained,0-12 months (New),11,High Risk,83.43333333333334,0.0
4521-YEEHE,Female,0,No,18,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1594.75,No,0,Retained,13-24 months,8,High Risk,88.59722222222223,0.0
4090-KPJIP,Female,0,No,3,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,212.4,No,0,Retained,0-12 months (New),11,High Risk,70.8,0.0
3786-WOVKF,Female,1,No,72,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),7677.4,No,0,Retained,49+ months (Loyal),5,Medium Risk,106.63055555555555,0.0
4503-BDXBD,Male,0,No,11,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,815.5,Yes,1,Churned,0-12 months (New),10,High Risk,74.13636363636364,74.13636363636364
6086-ESGRL,Female,0,No,1,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,Yes,1,Churned,0-12 months (New),8,High Risk,80.15,80.15
2592-HODOV,Male,0,No,13,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),259.65,No,0,Retained,13-24 months,3,Low Risk,19.97307692307692,0.0
3886-CERTZ,Female,0,No,72,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,8109.8,Yes,1,Churned,49+ months (Loyal),5,Medium Risk,112.63611111111112,112.63611111111112
7995-ZHHNZ,Male,0,No,42,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),2386.85,No,0,Retained,25-48 months,4,Medium Risk,56.8297619047619,0.0
3824-RHKVR,Female,0,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),340.35,No,0,Retained,13-24 months,5,Medium Risk,20.02058823529412,0.0
5816-SCGFC,Female,1,No,7,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,419.35,No,0,Retained,0-12 months (New),9,High Risk,59.90714285714286,0.0
5989-AXPUC,Female,0,No,68,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,7990.05,No,0,Retained,49+ months (Loyal),1,Low Risk,117.50073529411765,0.0
4979-HPRFL,Male,0,Yes,56,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1402.25,No,0,Retained,49+ months (Loyal),0,Low Risk,25.040178571428573,0.0
8590-OHDIW,Female,0,Yes,38,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,749.35,No,0,Retained,25-48 months,1,Low Risk,19.719736842105263,0.0
8015-IHCGW,Female,0,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,8425.15,No,0,Retained,49+ months (Loyal),3,Low Risk,117.01597222222222,0.0
2332-TODQS,Female,0,No,48,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),1171.5,No,0,Retained,25-48 months,2,Low Risk,24.40625,0.0
9278-VZKCD,Female,1,No,52,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,5647.95,No,0,Retained,49+ months (Loyal),9,High Risk,108.61442307692307,0.0
8008-OTEZX,Female,0,Yes,35,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,708.8,No,0,Retained,25-48 months,1,Low Risk,20.25142857142857,0.0
2773-OVBPK,Male,0,No,67,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),7567.2,No,0,Retained,49+ months (Loyal),2,Low Risk,112.94328358208955,0.0
5999-LCXAO,Female,0,No,1,No,No phone service,No,No,No,No,Month-to-month,No,Mailed check,29.9,No,0,Retained,0-12 months (New),8,High Risk,29.9,0.0
5206-XZZQI,Male,0,No,53,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,4348.1,No,0,Retained,49+ months (Loyal),5,Medium Risk,82.03962264150944,0.0
4803-LBYPN,Male,0,Yes,34,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,635.9,No,0,Retained,25-48 months,3,Low Risk,18.70294117647059,0.0
5759-RCVCB,Female,0,No,3,No,No phone service,No,No,No,No,Month-to-month,No,Credit card (automatic),108.95,Yes,1,Churned,0-12 months (New),8,High Risk,36.31666666666667,36.31666666666667
6372-RFVNS,Female,0,No,1,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.8,Yes,1,Churned,0-12 months (New),10,High Risk,78.8,78.8
2139-FQHLM,Male,0,No,19,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,1682.4,No,0,Retained,13-24 months,5,Medium Risk,88.54736842105264,0.0
8261-GWDBQ,Female,1,No,60,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),6925.9,No,0,Retained,49+ months (Loyal),2,Low Risk,115.43166666666666,0.0
1093-YSWCA,Male,0,No,11,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),223.15,No,0,Retained,0-12 months (New),3,Low Risk,20.286363636363635,0.0
8938-UMKPI,Female,0,No,47,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,5127.95,Yes,1,Churned,25-48 months,9,High Risk,109.10531914893616,109.10531914893616
0991-BRRFB,Male,0,No,18,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,874.8,Yes,1,Churned,13-24 months,9,High Risk,48.599999999999994,48.599999999999994
3882-IYOIJ,Female,0,Yes,60,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6758.45,No,0,Retained,49+ months (Loyal),0,Low Risk,112.64083333333333,0.0
8749-TZYEC,Male,0,No,72,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1874.3,No,0,Retained,49+ months (Loyal),1,Low Risk,26.031944444444445,0.0
1755-FZQEC,Male,0,No,39,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,791.15,No,0,Retained,25-48 months,2,Low Risk,20.285897435897436,0.0
3115-JPJDD,Female,0,No,59,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),4639.45,No,0,Retained,49+ months (Loyal),5,Medium Risk,78.63474576271186,0.0
5600-KTXFM,Male,0,Yes,2,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,143.9,No,0,Retained,0-12 months (New),7,High Risk,71.95,0.0
3871-IKPYH,Male,1,No,1,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,69.1,Yes,1,Churned,0-12 months (New),10,High Risk,69.1,69.1
6319-IEJWJ,Male,0,Yes,20,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1776.55,Yes,1,Churned,13-24 months,9,High Risk,88.8275,88.8275
9025-AOMKI,Female,0,No,6,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),536.4,Yes,1,Churned,0-12 months (New),9,High Risk,89.39999999999999,89.39999999999999
6339-TBELP,Male,0,No,71,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),6172.0,No,0,Retained,49+ months (Loyal),2,Low Risk,86.92957746478874,0.0
7964-YESJC,Female,0,No,24,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,1559.45,No,0,Retained,13-24 months,7,High Risk,64.97708333333334,0.0
6173-GOLSU,Male,1,No,67,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),6079.0,No,0,Retained,49+ months (Loyal),7,High Risk,90.73134328358209,0.0
5275-SQEIZ,Male,0,No,1,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,Yes,1,Churned,0-12 months (New),9,High Risk,80.85,80.85
7716-YTYHG,Female,0,Yes,48,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,4029.95,Yes,1,Churned,25-48 months,4,Medium Risk,83.95729166666666,83.95729166666666
9938-ZREHM,Female,0,No,37,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,2658.4,No,0,Retained,25-48 months,2,Low Risk,71.84864864864865,0.0
7950-XWOVN,Male,0,No,11,No,No phone service,Yes,Yes,No,No,Month-to-month,No,Mailed check,383.55,No,0,Retained,0-12 months (New),8,High Risk,34.86818181818182,0.0
